variable,coefficient,file,species,model
PC4,-0.1981964882716709,Amphiprion_akallopisos_Combined_iter012_model.rds,Amphiprion_akallopisos,Combined
PC4,-1.6149290663875173,Amphiprion_akallopisos_Combined_iter012_model.rds,Amphiprion_akallopisos,Combined
rugosity,0.38388286225188195,Amphiprion_akallopisos_Combined_iter012_model.rds,Amphiprion_akallopisos,Combined
rugosity,1.1904727965115733,Amphiprion_akallopisos_Combined_iter012_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,4.1346230791800656,Amphiprion_akallopisos_Combined_iter012_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,0.8388770721449494,Amphiprion_akallopisos_Combined_iter012_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,1.3281388625008397,Amphiprion_akallopisos_Combined_iter012_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,0.06348884318463759,Amphiprion_akallopisos_Combined_iter012_model.rds,Amphiprion_akallopisos,Combined
PC1,0.030299280446098906,Amphiprion_akallopisos_Combined_iter013_model.rds,Amphiprion_akallopisos,Combined
PC4,-0.5212600451871342,Amphiprion_akallopisos_Combined_iter013_model.rds,Amphiprion_akallopisos,Combined
rugosity,-0.0019811615379204464,Amphiprion_akallopisos_Combined_iter013_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,6.984253445731691,Amphiprion_akallopisos_Combined_iter013_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,-8.053935599549714,Amphiprion_akallopisos_Combined_iter013_model.rds,Amphiprion_akallopisos,Combined
PC1,-1.702328809167399,Amphiprion_akallopisos_Combined_iter013_model.rds,Amphiprion_akallopisos,Combined
PC1,-3.6680697097223356,Amphiprion_akallopisos_Combined_iter013_model.rds,Amphiprion_akallopisos,Combined
PC1,0.8119372880767975,Amphiprion_akallopisos_Combined_iter013_model.rds,Amphiprion_akallopisos,Combined
PC2,0.42715934166435443,Amphiprion_akallopisos_Combined_iter013_model.rds,Amphiprion_akallopisos,Combined
PC2,0.5868920896939469,Amphiprion_akallopisos_Combined_iter013_model.rds,Amphiprion_akallopisos,Combined
PC2,-2.3675469518290897,Amphiprion_akallopisos_Combined_iter013_model.rds,Amphiprion_akallopisos,Combined
PC3,-0.22124571010018335,Amphiprion_akallopisos_Combined_iter013_model.rds,Amphiprion_akallopisos,Combined
PC3,-0.8722550611334301,Amphiprion_akallopisos_Combined_iter013_model.rds,Amphiprion_akallopisos,Combined
PC4,0.5226238226031112,Amphiprion_akallopisos_Combined_iter013_model.rds,Amphiprion_akallopisos,Combined
rugosity,0.6394442355340214,Amphiprion_akallopisos_Combined_iter013_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,-0.5533535436719919,Amphiprion_akallopisos_Combined_iter013_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,0.9637772449907342,Amphiprion_akallopisos_Combined_iter013_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,3.163070372024364,Amphiprion_akallopisos_Combined_iter013_model.rds,Amphiprion_akallopisos,Combined
PC4,-0.4121713782395209,Amphiprion_akallopisos_Combined_iter014_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,0.5921232206757252,Amphiprion_akallopisos_Combined_iter014_model.rds,Amphiprion_akallopisos,Combined
rugosity,2.435849072203979e-6,Amphiprion_akallopisos_Combined_iter014_model.rds,Amphiprion_akallopisos,Combined
PC1,-1.2303880055251994,Amphiprion_akallopisos_Combined_iter014_model.rds,Amphiprion_akallopisos,Combined
PC1,-3.8568117664976183,Amphiprion_akallopisos_Combined_iter014_model.rds,Amphiprion_akallopisos,Combined
PC2,1.6594089725269092,Amphiprion_akallopisos_Combined_iter014_model.rds,Amphiprion_akallopisos,Combined
PC2,-2.5775626443959045,Amphiprion_akallopisos_Combined_iter014_model.rds,Amphiprion_akallopisos,Combined
PC3,-0.11886744268709046,Amphiprion_akallopisos_Combined_iter014_model.rds,Amphiprion_akallopisos,Combined
PC3,-0.16017331500920082,Amphiprion_akallopisos_Combined_iter014_model.rds,Amphiprion_akallopisos,Combined
PC3,-1.3302229739048617,Amphiprion_akallopisos_Combined_iter014_model.rds,Amphiprion_akallopisos,Combined
PC4,0.17689567860970787,Amphiprion_akallopisos_Combined_iter014_model.rds,Amphiprion_akallopisos,Combined
PC4,0.5437568658823955,Amphiprion_akallopisos_Combined_iter014_model.rds,Amphiprion_akallopisos,Combined
rugosity,0.31405016135706026,Amphiprion_akallopisos_Combined_iter014_model.rds,Amphiprion_akallopisos,Combined
rugosity,0.40309186005446324,Amphiprion_akallopisos_Combined_iter014_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,4.694982936816486,Amphiprion_akallopisos_Combined_iter014_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,0.3702986324838614,Amphiprion_akallopisos_Combined_iter014_model.rds,Amphiprion_akallopisos,Combined
PC2,-0.045682365757737105,Amphiprion_akallopisos_Combined_iter015_model.rds,Amphiprion_akallopisos,Combined
PC4,-0.20220205735419983,Amphiprion_akallopisos_Combined_iter015_model.rds,Amphiprion_akallopisos,Combined
rugosity,0.001290916410678247,Amphiprion_akallopisos_Combined_iter015_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,2.079989222544283,Amphiprion_akallopisos_Combined_iter015_model.rds,Amphiprion_akallopisos,Combined
PC4,0.013919869552150878,Amphiprion_akallopisos_Combined_iter015_model.rds,Amphiprion_akallopisos,Combined
rugosity,1.6345767269643936e-6,Amphiprion_akallopisos_Combined_iter015_model.rds,Amphiprion_akallopisos,Combined
PC1,-2.973851626512157,Amphiprion_akallopisos_Combined_iter015_model.rds,Amphiprion_akallopisos,Combined
PC1,-0.8706902042551355,Amphiprion_akallopisos_Combined_iter015_model.rds,Amphiprion_akallopisos,Combined
PC1,-0.03039356141068244,Amphiprion_akallopisos_Combined_iter015_model.rds,Amphiprion_akallopisos,Combined
PC2,1.591013702379357,Amphiprion_akallopisos_Combined_iter015_model.rds,Amphiprion_akallopisos,Combined
PC2,-0.9500112261804055,Amphiprion_akallopisos_Combined_iter015_model.rds,Amphiprion_akallopisos,Combined
PC3,-0.4974075943966834,Amphiprion_akallopisos_Combined_iter015_model.rds,Amphiprion_akallopisos,Combined
PC4,1.596225658739843,Amphiprion_akallopisos_Combined_iter015_model.rds,Amphiprion_akallopisos,Combined
PC4,-3.265997297298329,Amphiprion_akallopisos_Combined_iter015_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,2.0230505990704875,Amphiprion_akallopisos_Combined_iter015_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,1.0903395913878795,Amphiprion_akallopisos_Combined_iter015_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,0.3425786224330005,Amphiprion_akallopisos_Combined_iter015_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,2.20167235398704,Amphiprion_akallopisos_Combined_iter015_model.rds,Amphiprion_akallopisos,Combined
PC1,0.2883568598043998,Amphiprion_akallopisos_Combined_iter016_model.rds,Amphiprion_akallopisos,Combined
PC2,-0.04017000668007614,Amphiprion_akallopisos_Combined_iter016_model.rds,Amphiprion_akallopisos,Combined
PC4,-0.8408031251183775,Amphiprion_akallopisos_Combined_iter016_model.rds,Amphiprion_akallopisos,Combined
rugosity,2.427621758711117e-4,Amphiprion_akallopisos_Combined_iter016_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,6.731136577060171,Amphiprion_akallopisos_Combined_iter016_model.rds,Amphiprion_akallopisos,Combined
PC2,0.05259366405820117,Amphiprion_akallopisos_Combined_iter016_model.rds,Amphiprion_akallopisos,Combined
PC4,-0.08763856506580273,Amphiprion_akallopisos_Combined_iter016_model.rds,Amphiprion_akallopisos,Combined
rugosity,1.960069731872542e-6,Amphiprion_akallopisos_Combined_iter016_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,-5.155071030544062,Amphiprion_akallopisos_Combined_iter016_model.rds,Amphiprion_akallopisos,Combined
PC1,-5.795808707619465,Amphiprion_akallopisos_Combined_iter016_model.rds,Amphiprion_akallopisos,Combined
PC1,0.016665308565749295,Amphiprion_akallopisos_Combined_iter016_model.rds,Amphiprion_akallopisos,Combined
PC2,0.9987287136953752,Amphiprion_akallopisos_Combined_iter016_model.rds,Amphiprion_akallopisos,Combined
PC2,-2.508603632271639,Amphiprion_akallopisos_Combined_iter016_model.rds,Amphiprion_akallopisos,Combined
PC3,-4.106037820131979,Amphiprion_akallopisos_Combined_iter016_model.rds,Amphiprion_akallopisos,Combined
PC4,0.315193005816818,Amphiprion_akallopisos_Combined_iter016_model.rds,Amphiprion_akallopisos,Combined
rugosity,1.2822958211660729,Amphiprion_akallopisos_Combined_iter016_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,3.1647798495912403,Amphiprion_akallopisos_Combined_iter016_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,0.5958113557642216,Amphiprion_akallopisos_Combined_iter016_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,0.0704305871635946,Amphiprion_akallopisos_Combined_iter016_model.rds,Amphiprion_akallopisos,Combined
PC3,-0.07100315038753316,Amphiprion_akallopisos_Combined_iter017_model.rds,Amphiprion_akallopisos,Combined
PC4,-0.6992923049701866,Amphiprion_akallopisos_Combined_iter017_model.rds,Amphiprion_akallopisos,Combined
rugosity,-0.0045636983369786045,Amphiprion_akallopisos_Combined_iter017_model.rds,Amphiprion_akallopisos,Combined
PC4,-0.014815788107873965,Amphiprion_akallopisos_Combined_iter017_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,-0.4439975067294255,Amphiprion_akallopisos_Combined_iter017_model.rds,Amphiprion_akallopisos,Combined
PC1,-6.38086641133765,Amphiprion_akallopisos_Combined_iter017_model.rds,Amphiprion_akallopisos,Combined
PC1,0.845818091201181,Amphiprion_akallopisos_Combined_iter017_model.rds,Amphiprion_akallopisos,Combined
PC2,0.9414944571160434,Amphiprion_akallopisos_Combined_iter017_model.rds,Amphiprion_akallopisos,Combined
PC2,-1.7669688918241684,Amphiprion_akallopisos_Combined_iter017_model.rds,Amphiprion_akallopisos,Combined
PC3,-1.0643935691562825,Amphiprion_akallopisos_Combined_iter017_model.rds,Amphiprion_akallopisos,Combined
PC4,5.926747350080909,Amphiprion_akallopisos_Combined_iter017_model.rds,Amphiprion_akallopisos,Combined
PC4,-2.2446229174035026,Amphiprion_akallopisos_Combined_iter017_model.rds,Amphiprion_akallopisos,Combined
rugosity,0.4336063225445511,Amphiprion_akallopisos_Combined_iter017_model.rds,Amphiprion_akallopisos,Combined
rugosity,0.747453859355676,Amphiprion_akallopisos_Combined_iter017_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,-1.223719625714524,Amphiprion_akallopisos_Combined_iter017_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,1.1360872521314438,Amphiprion_akallopisos_Combined_iter017_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,2.879547063479897,Amphiprion_akallopisos_Combined_iter017_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,0.4049880817859256,Amphiprion_akallopisos_Combined_iter017_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,1.205971434242716,Amphiprion_akallopisos_Combined_iter017_model.rds,Amphiprion_akallopisos,Combined
PC2,-0.03248043202521143,Amphiprion_akallopisos_Combined_iter018_model.rds,Amphiprion_akallopisos,Combined
PC4,-0.2725482183148851,Amphiprion_akallopisos_Combined_iter018_model.rds,Amphiprion_akallopisos,Combined
rugosity,8.652703124435163e-4,Amphiprion_akallopisos_Combined_iter018_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,1.5191202381961981,Amphiprion_akallopisos_Combined_iter018_model.rds,Amphiprion_akallopisos,Combined
rugosity,4.164844596841816e-7,Amphiprion_akallopisos_Combined_iter018_model.rds,Amphiprion_akallopisos,Combined
PC1,-2.074074564788048,Amphiprion_akallopisos_Combined_iter018_model.rds,Amphiprion_akallopisos,Combined
PC1,-0.16047819542948877,Amphiprion_akallopisos_Combined_iter018_model.rds,Amphiprion_akallopisos,Combined
PC1,-1.54342557646408,Amphiprion_akallopisos_Combined_iter018_model.rds,Amphiprion_akallopisos,Combined
PC2,0.16672027250766216,Amphiprion_akallopisos_Combined_iter018_model.rds,Amphiprion_akallopisos,Combined
PC2,0.8040721118564906,Amphiprion_akallopisos_Combined_iter018_model.rds,Amphiprion_akallopisos,Combined
PC2,0.41169376939536473,Amphiprion_akallopisos_Combined_iter018_model.rds,Amphiprion_akallopisos,Combined
PC2,-4.1289920161071505,Amphiprion_akallopisos_Combined_iter018_model.rds,Amphiprion_akallopisos,Combined
PC3,-0.09201814954508858,Amphiprion_akallopisos_Combined_iter018_model.rds,Amphiprion_akallopisos,Combined
PC3,-0.5687488941584833,Amphiprion_akallopisos_Combined_iter018_model.rds,Amphiprion_akallopisos,Combined
PC3,0.1527070862733028,Amphiprion_akallopisos_Combined_iter018_model.rds,Amphiprion_akallopisos,Combined
PC3,-0.29544443174103135,Amphiprion_akallopisos_Combined_iter018_model.rds,Amphiprion_akallopisos,Combined
PC3,1.9329083637373903,Amphiprion_akallopisos_Combined_iter018_model.rds,Amphiprion_akallopisos,Combined
PC4,1.9813249039066099,Amphiprion_akallopisos_Combined_iter018_model.rds,Amphiprion_akallopisos,Combined
PC4,-1.5248787839523372,Amphiprion_akallopisos_Combined_iter018_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,0.06810502908979203,Amphiprion_akallopisos_Combined_iter018_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,3.3935240784661964,Amphiprion_akallopisos_Combined_iter018_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,2.2392907657026786,Amphiprion_akallopisos_Combined_iter018_model.rds,Amphiprion_akallopisos,Combined
PC3,0.319960136052204,Amphiprion_akallopisos_Combined_iter019_model.rds,Amphiprion_akallopisos,Combined
PC4,-0.20997343627550288,Amphiprion_akallopisos_Combined_iter019_model.rds,Amphiprion_akallopisos,Combined
rugosity,-0.002825386577317546,Amphiprion_akallopisos_Combined_iter019_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,2.474424853151762,Amphiprion_akallopisos_Combined_iter019_model.rds,Amphiprion_akallopisos,Combined
PC4,0.00946502884188414,Amphiprion_akallopisos_Combined_iter019_model.rds,Amphiprion_akallopisos,Combined
rugosity,4.073585518122201e-6,Amphiprion_akallopisos_Combined_iter019_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,2.3531572484858145,Amphiprion_akallopisos_Combined_iter019_model.rds,Amphiprion_akallopisos,Combined
PC1,-1.4914960054914461,Amphiprion_akallopisos_Combined_iter019_model.rds,Amphiprion_akallopisos,Combined
PC1,-1.1433608838631855,Amphiprion_akallopisos_Combined_iter019_model.rds,Amphiprion_akallopisos,Combined
PC2,0.1378693911552911,Amphiprion_akallopisos_Combined_iter019_model.rds,Amphiprion_akallopisos,Combined
PC2,-0.010248478430494052,Amphiprion_akallopisos_Combined_iter019_model.rds,Amphiprion_akallopisos,Combined
PC3,-1.0958258778977608,Amphiprion_akallopisos_Combined_iter019_model.rds,Amphiprion_akallopisos,Combined
PC3,-2.010395510110081,Amphiprion_akallopisos_Combined_iter019_model.rds,Amphiprion_akallopisos,Combined
rugosity,0.03877858342763055,Amphiprion_akallopisos_Combined_iter019_model.rds,Amphiprion_akallopisos,Combined
rugosity,0.7741764398345707,Amphiprion_akallopisos_Combined_iter019_model.rds,Amphiprion_akallopisos,Combined
rugosity,-0.05926464010386774,Amphiprion_akallopisos_Combined_iter019_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,-0.25858402850422935,Amphiprion_akallopisos_Combined_iter019_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,3.8649025304948856,Amphiprion_akallopisos_Combined_iter019_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,0.6095889004171507,Amphiprion_akallopisos_Combined_iter019_model.rds,Amphiprion_akallopisos,Combined
PC1,0.27082549256386557,Amphiprion_akallopisos_Combined_iter020_model.rds,Amphiprion_akallopisos,Combined
PC3,0.015326605041247254,Amphiprion_akallopisos_Combined_iter020_model.rds,Amphiprion_akallopisos,Combined
PC4,-0.8450889364399029,Amphiprion_akallopisos_Combined_iter020_model.rds,Amphiprion_akallopisos,Combined
rugosity,0.002787242861845899,Amphiprion_akallopisos_Combined_iter020_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,3.0125787959679635,Amphiprion_akallopisos_Combined_iter020_model.rds,Amphiprion_akallopisos,Combined
PC2,0.22495832265401355,Amphiprion_akallopisos_Combined_iter020_model.rds,Amphiprion_akallopisos,Combined
PC4,-0.0642386550195391,Amphiprion_akallopisos_Combined_iter020_model.rds,Amphiprion_akallopisos,Combined
rugosity,-1.5838269923767182e-7,Amphiprion_akallopisos_Combined_iter020_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,-2.6169200729747804,Amphiprion_akallopisos_Combined_iter020_model.rds,Amphiprion_akallopisos,Combined
PC1,-4.881087836637834,Amphiprion_akallopisos_Combined_iter020_model.rds,Amphiprion_akallopisos,Combined
PC1,-2.120661107027351,Amphiprion_akallopisos_Combined_iter020_model.rds,Amphiprion_akallopisos,Combined
PC2,2.9470613135271626,Amphiprion_akallopisos_Combined_iter020_model.rds,Amphiprion_akallopisos,Combined
PC2,-4.635690548128306,Amphiprion_akallopisos_Combined_iter020_model.rds,Amphiprion_akallopisos,Combined
PC3,-0.6432398766698317,Amphiprion_akallopisos_Combined_iter020_model.rds,Amphiprion_akallopisos,Combined
PC3,-4.637165752855689,Amphiprion_akallopisos_Combined_iter020_model.rds,Amphiprion_akallopisos,Combined
PC4,0.8091131844021451,Amphiprion_akallopisos_Combined_iter020_model.rds,Amphiprion_akallopisos,Combined
PC4,1.168741668411203,Amphiprion_akallopisos_Combined_iter020_model.rds,Amphiprion_akallopisos,Combined
PC4,1.1480936168176703,Amphiprion_akallopisos_Combined_iter020_model.rds,Amphiprion_akallopisos,Combined
rugosity,1.1847735448368804,Amphiprion_akallopisos_Combined_iter020_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,7.690547348126685,Amphiprion_akallopisos_Combined_iter020_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,0.05542898833289757,Amphiprion_akallopisos_Combined_iter020_model.rds,Amphiprion_akallopisos,Combined
biotic_suitability,0.4895722404292636,Amphiprion_akallopisos_Combined_iter020_model.rds,Amphiprion_akallopisos,Combined
PC1,0.05944914778190629,Amphiprion_akallopisos_Combined_iter021_model.rds,Amphiprion_akallopisos,Combined
PC3,0.08310401608639044,Amphiprion_akallopisos_Combined_iter021_model.rds,Amphiprion_akallopisos,Combined
PC4,-0.5531345427847681,Amphiprion_akallopisos_Combined_iter021_model.rds,Amphiprion_akallopisos,Combined
rugosity,-5.351609577755113e-4,Amphiprion_akallopisos_Combined_iter021_model.rds,Amphiprion_akallopisos,Combined
